Date;Value;Volume
12.12.1997;4051.54;5.931.675
15.12.1997;4072.85;6.398.674
16.12.1997;4063.3;7.495.921
17.12.1997;4156.24;7.825.111
18.12.1997;4140.84;6.985.700
19.12.1997;4115.19;11.194.240
22.12.1997;4074.51;6.249.323
23.12.1997;4141.56;5.225.055
24.12.1997;4141.56;0
25.12.1997;4141.56;0
26.12.1997;4141.56;0
29.12.1997;4142.71;7.205.731
02.01.1998;4270.69;10.607.934
05.01.1998;4358.03;15.189.024
06.01.1998;4427.3;13.675.970
07.01.1998;4356.87;15.687.644
08.01.1998;4359.35;15.532.765
09.01.1998;4270.92;14.331.474
12.01.1998;4145.14;19.753.955
13.01.1998;4179.13;14.632.056
14.01.1998;4198.17;14.040.056
15.01.1998;4132.64;10.596.892
16.01.1998;4170.00;14.866.378
19.01.1998;4247.09;11.062.300
20.01.1998;4291.31;14.641.623
21.01.1998;4328.8;15.740.397
22.01.1998;4208.29;15.309.014
23.01.1998;4236.65;12.168.336
26.01.1998;4172.13;8.462.346
27.01.1998;4267.34;12.551.174
28.01.1998;4325.08;16.984.766
29.01.1998;4410.26;14.156.229
30.01.1998;4455.53;13.603.797
02.02.1998;4481.02;18.255.696
03.02.1998;4533.82;15.355.939
04.02.1998;4552.75;13.372.764
05.02.1998;4508.45;15.761.343
06.02.1998;4513.87;14.503.596
09.02.1998;4569.5;13.837.205
10.02.1998;4515.31;13.571.566
11.02.1998;4578.42;16.434.469
12.02.1998;4561.95;14.069.671
13.02.1998;4523.75;12.353.255
16.02.1998;4520.6;11.285.805
17.02.1998;4551.95;15.050.428
18.02.1998;4623.46;12.602.201
19.02.1998;4628.94;10.680.588
20.02.1998;4580.36;10.704.699
23.02.1998;4609.34;10.324.914
24.02.1998;4601.82;9.358.455
25.02.1998;4601.76;13.262.752
26.02.1998;4726.67;15.975.163
27.02.1998;4727.73;15.968.133
02.03.1998;4696.48;12.138.387
03.03.1998;4779.86;14.120.171
04.03.1998;4781.57;17.400.393
05.03.1998;4659.79;13.609.723
06.03.1998;4697.02;14.523.390
09.03.1998;4757.7;15.324.412
10.03.1998;4830.17;16.934.684
11.03.1998;4898.16;17.906.916
12.03.1998;4845.03;16.718.463
13.03.1998;4861.8;17.297.760
16.03.1998;4852.87;11.196.918
17.03.1998;4929.06;17.189.743
18.03.1998;4958.96;17.494.254
19.03.1998;4920.32;14.019.559
20.03.1998;4969.83;129.037.745
23.03.1998;5060.34;23.712.183
24.03.1998;4991.55;16.409.753
25.03.1998;5096.61;18.420.909
26.03.1998;5105.31;13.749.345
27.03.1998;5020.19;23.319.756
30.03.1998;5059.29;10.837.858
31.03.1998;5092.36;16.371.444
01.04.1998;5084.12;14.649.978
02.04.1998;5153.95;17.388.426
03.04.1998;5210.22;16.957.623
06.04.1998;5246.43;14.854.923
07.04.1998;5353.64;16.728.270
08.04.1998;5316.57;23.243.119
09.04.1998;5234.77;12.601.117
10.04.1998;5234.77;0
13.04.1998;5234.77;0
14.04.1998;5350.16;12.713.131
15.04.1998;5390.02;14.511.927
16.04.1998;5381.5;15.621.654
17.04.1998;5276.05;16.255.179
20.04.1998;5372.84;14.881.040
21.04.1998;5419.87;13.649.225
22.04.1998;5386.82;15.404.242
23.04.1998;5333.24;15.597.028
24.04.1998;5249.54;14.424.435
27.04.1998;5121.14;12.517.982
28.04.1998;5027.92;23.529.040
29.04.1998;5129.21;16.250.877
30.04.1998;5102.09;14.877.610
01.05.1998;5102.09;0
04.05.1998;5264.25;12.518.154
05.05.1998;5337.5;10.497.750
06.05.1998;5230.94;14.632.815
07.05.1998;5277.55;19.898.608
08.05.1998;5184.82;12.739.890
11.05.1998;5310.53;11.245.436
12.05.1998;5296.12;12.810.422
13.05.1998;5340.1;16.434.447
14.05.1998;5400.29;15.502.683
15.05.1998;5385.91;13.385.411
18.05.1998;5384.03;11.751.515
19.05.1998;5374.07;13.466.829
20.05.1998;5447.24;16.480.224
21.05.1998;5447.24;0
22.05.1998;5520.34;14.695.665
25.05.1998;5548.33;9.030.253
26.05.1998;5614.43;14.204.501
27.05.1998;5580.79;14.209.737
28.05.1998;5532.3;16.501.814
29.05.1998;5543.74;14.195.385
01.06.1998;5543.74;0
02.06.1998;5542.55;11.685.266
03.06.1998;5575.97;10.950.259
04.06.1998;5628.54;10.695.280
05.06.1998;5648.73;10.420.621
08.06.1998;5761.96;11.148.768
09.06.1998;5789.13;11.455.142
10.06.1998;5758.02;10.482.943
11.06.1998;5758.02;88
12.06.1998;5741.09;13.337.632
15.06.1998;5635.39;13.324.987
16.06.1998;5535.96;11.833.566
17.06.1998;5662.38;12.782.023
18.06.1998;5777.7;13.103.293
19.06.1998;5718.98;120.913.849
22.06.1998;5652.56;9.771.139
23.06.1998;5664.55;13.777.016
24.06.1998;5769.56;13.384.960
25.06.1998;5822.71;16.021.599
26.06.1998;5873.49;11.673.834
29.06.1998;5888.62;9.581.460
30.06.1998;5953.53;16.139.077
01.07.1998;5866.81;14.452.233
02.07.1998;5939.62;17.391.935
03.07.1998;5914.55;16.651.483
06.07.1998;5985.39;12.321.692
07.07.1998;5963.51;15.194.047
08.07.1998;5973.29;15.527.469
09.07.1998;6051.36;16.242.314
10.07.1998;5962.06;15.680.698
13.07.1998;6014.43;11.144.962
14.07.1998;6026.08;13.990.484
15.07.1998;6143.42;1.339.635
16.07.1998;6107.73;22.839.199
17.07.1998;6131.46;21.112.839
20.07.1998;6155.21;12.891.052
21.07.1998;6195.18;16.744.929
22.07.1998;6151.73;15.328.610
23.07.1998;6109.66;17.490.301
24.07.1998;5990.48;21.601.107
27.07.1998;6048.71;16.548.468
28.07.1998;5948.87;15.916.100
29.07.1998;5862.07;16.972.670
30.07.1998;5850.38;12.671.358
31.07.1998;5929.79;18.713.403
03.08.1998;5805.07;11.594.023
04.08.1998;5747.02;12.631.048
05.08.1998;5620.7;18.594.789
06.08.1998;5653.35;16.110.919
07.08.1998;5563.92;12.939.073
10.08.1998;5600.27;11.055.423
11.08.1998;5471.11;18.378.053
12.08.1998;5347.72;14.562.764
13.08.1998;5355.69;20.498.072
14.08.1998;5361.00;11.875.650
17.08.1998;5404.64;9.621.573
18.08.1998;5500.74;10.023.748
19.08.1998;5637.82;11.975.773
20.08.1998;5619.15;10.848.031
21.08.1998;5459.12;16.860.729
24.08.1998;5218.29;10.826.675
25.08.1998;5293.7;9.877.252
26.08.1998;5386.33;9.473.619
27.08.1998;5203.42;18.018.129
28.08.1998;4912.31;22.657.695
31.08.1998;4950.77;14.867.427
01.09.1998;4723.14;17.865.654
02.09.1998;4937.14;15.111.065
03.09.1998;4916.39;10.658.964
04.09.1998;4782.03;9.462.700
07.09.1998;4952.04;8.852.124
08.09.1998;4983.29;10.527.375
09.09.1998;5140.91;11.571.753
10.09.1998;4919.4;12.535.562
11.09.1998;4683.89;16.527.251
14.09.1998;4851.82;9.804.558
15.09.1998;4928.42;9.314.433
16.09.1998;4881.45;9.987.307
17.09.1998;4840.78;16.591.004
18.09.1998;4716.74;17.389.149
21.09.1998;4563.26;16.041.577
22.09.1998;4572.8;12.090.246
23.09.1998;4553.87;12.608.692
24.09.1998;4799.39;12.800.243
25.09.1998;4561.16;165.522.550
28.09.1998;4579.33;14.166.270
29.09.1998;4664.7;7.885.730
30.09.1998;4546.22;9.903.046
01.10.1998;4370.66;20.887.376
02.10.1998;4137.71;19.072.141
05.10.1998;4013.05;18.000.476
06.10.1998;3966.31;13.723.802
07.10.1998;4234.92;12.966.181
08.10.1998;4004.95;12.688.400
09.10.1998;3981.78;11.248.291
12.10.1998;4094.62;10.521.131
13.10.1998;4219.16;8.621.070
14.10.1998;4219.13;6.974.517
15.10.1998;4364.54;11.035.305
16.10.1998;4504.89;16.963.767
19.10.1998;4499.46;8.097.336
20.10.1998;4489.7;10.016.942
21.10.1998;4616.87;10.750.575
22.10.1998;4559.16;8.564.590
23.10.1998;4459.54;6.901.220
26.10.1998;4459.55;7.055.902
27.10.1998;4629.8;12.103.548
28.10.1998;4653.31;8.919.166
29.10.1998;4556.96;8.094.834
30.10.1998;4602.89;13.102.531
02.11.1998;4717.52;9.381.815
03.11.1998;4793.05;18.147.526
04.11.1998;4725.49;11.349.156
05.11.1998;4866.79;10.875.166
06.11.1998;4834.57;15.630.678
09.11.1998;4854.81;14.132.079
10.11.1998;4746.59;6.390.687
11.11.1998;4698.29;7.255.796
12.11.1998;4683.78;8.303.137
13.11.1998;4653.16;8.121.263
16.11.1998;4687.69;8.875.995
17.11.1998;4783.9;7.563.682
18.11.1998;4740.26;6.288.644
19.11.1998;4716.99;9.029.711
20.11.1998;4832.37;10.495.168
23.11.1998;4964.61;9.520.696
24.11.1998;5058.59;11.921.253
25.11.1998;4941.23;7.432.961
26.11.1998;4972.06;7.371.817
27.11.1998;5064.49;7.919.806
30.11.1998;5135.00;8.435.380
01.12.1998;4997.01;8.719.510
02.12.1998;4871.18;10.493.726
03.12.1998;4681.5;11.685.090
04.12.1998;4757.78;7.716.633
07.12.1998;4830.64;7.285.539
08.12.1998;4718.87;7.096.745
09.12.1998;4692.12;8.146.922
10.12.1998;4680.63;9.011.475
11.12.1998;4573.22;9.925.248
14.12.1998;4499.16;8.014.180
15.12.1998;4536.57;9.667.730
16.12.1998;4606.23;9.374.976
17.12.1998;4688.26;9.269.624
18.12.1998;4741.96;15.641.778
21.12.1998;4681.08;8.689.168
22.12.1998;4820.29;7.262.029
23.12.1998;4873.34;7.578.003
24.12.1998;4873.34;0
25.12.1998;4873.34;0
28.12.1998;5004.5;6.408.718
29.12.1998;5038.06;4.431.221
30.12.1998;5054.86;4.133.148
31.12.1998;5054.86;0
01.01.1999;5054.86;0
04.01.1999;4978.38;9.175.256
05.01.1999;5171.77;10.205.264
06.01.1999;5337.9;10.715.846
07.01.1999;5482.62;14.258.570
08.01.1999;5357.08;10.443.181
11.01.1999;5404.45;1.099.046
12.01.1999;5278.14;7.965.890
13.01.1999;5146.2;12.117.020
14.01.1999;5062.3;10.467.845
15.01.1999;4882.23;11.532.079
18.01.1999;5065.91;7.852.835
19.01.1999;5098.73;7.730.623
20.01.1999;5095.94;9.146.748
21.01.1999;5161.96;8.446.745
22.01.1999;5111.6;6.559.566
25.01.1999;4979.88;5.779.098
26.01.1999;5032.16;6.596.458
27.01.1999;5076.7;8.219.227
28.01.1999;5011.42;6.799.366
29.01.1999;5113.01;12.811.154
01.02.1999;5205.9;6.094.921
02.02.1999;5221.2;8.404.260
03.02.1999;5154.01;6.564.551
04.02.1999;5136.29;8.274.354
05.02.1999;5027.82;7.729.717
08.02.1999;5127.46;8.092.300
09.02.1999;5070.36;11.515.351
10.02.1999;4840.72;9.698.756
11.02.1999;4841.5;7.844.509
12.02.1999;4961.82;9.242.011
15.02.1999;4871.52;4.482.326
16.02.1999;4931.79;5.011.020
17.02.1999;4888.24;5.461.908
18.02.1999;4801.59;10.071.386
19.02.1999;4886.16;5.944.395
22.02.1999;4855.44;5.427.550
23.02.1999;4929.42;7.697.885
24.02.1999;4982.06;6.658.680
25.02.1999;5022.57;6.694.390
26.02.1999;4930.71;4.709.630
01.03.1999;4929.03;5.124.511
02.03.1999;4808.15;6.978.327
03.03.1999;4804.09;5.952.859
04.03.1999;4677.96;5.724.783
05.03.1999;4762.73;4.530.876
08.03.1999;4876.61;4.180.301
09.03.1999;4797.69;5.579.677
10.03.1999;4798.56;7.064.645
11.03.1999;4757.11;7.060.786
12.03.1999;5006.81;14.180.833
15.03.1999;5034.91;8.676.457
16.03.1999;5064.85;7.933.263
17.03.1999;5065.8;7.228.385
18.03.1999;5031.32;5.408.900
19.03.1999;5066.85;6.790.789
22.03.1999;5080.23;5.528.257
23.03.1999;5013.05;6.695.186
24.03.1999;4837.59;5.699.516
25.03.1999;4808.33;4.414.103
26.03.1999;4889.76;5.112.215
29.03.1999;4803.64;3.025.274
30.03.1999;4896.2;3.517.969
31.03.1999;4842.48;3.803.973
01.04.1999;4843.69;4.555.620
02.04.1999;4843.69;0
05.04.1999;4843.69;0
06.04.1999;4936.13;5.277.374
07.04.1999;4996.67;6.095.560
08.04.1999;5048.17;4.753.321
09.04.1999;5097.02;8.709.624
12.04.1999;5101.44;5.050.458
13.04.1999;5214.95;7.507.903
14.04.1999;5189.54;5.345.769
15.04.1999;5158.28;8.310.281
16.04.1999;5172.93;8.033.676
19.04.1999;5147.72;7.256.206
20.04.1999;5184.82;7.771.926
21.04.1999;5102.4;6.836.872
22.04.1999;5205.32;7.535.878
23.04.1999;5256.54;5.164.066
26.04.1999;5193.85;5.377.672
27.04.1999;5307.07;7.219.546
28.04.1999;5368.09;5.580.499
29.04.1999;5336.86;6.209.336
30.04.1999;5318.27;5.922.802
03.05.1999;5370.39;5.258.195
04.05.1999;5411.21;6.861.736
05.05.1999;5337.83;4.784.066
06.05.1999;5328.97;4.809.853
07.05.1999;5276.2;4.819.640
10.05.1999;5299.41;4.174.250
11.05.1999;5250.78;5.117.256
12.05.1999;5304.92;5.410.533
13.05.1999;5304.92;0
14.05.1999;5278.93;5.335.715
17.05.1999;5166.3;4.415.024
18.05.1999;5124.67;4.041.469
19.05.1999;5164.61;4.558.912
20.05.1999;5224.55;3.955.365
21.05.1999;5244.12;3.579.106
24.05.1999;5244.12;0
25.05.1999;5216.38;3.819.200
26.05.1999;5125.5;3.346.029
27.05.1999;5199.99;5.524.140
28.05.1999;5028.82;5.042.467
31.05.1999;5114.71;3.166.393
01.06.1999;5095.73;4.220.470
02.06.1999;5034.83;7.759.848
03.06.1999;5034.83;0
04.06.1999;5067.51;5.006.814
07.06.1999;5138.9;4.637.617
08.06.1999;5228.32;4.472.483
09.06.1999;5187.93;4.687.762
10.06.1999;5264.54;4.764.753
11.06.1999;5209.48;5.662.292
14.06.1999;5271.63;4.253.509
15.06.1999;5271.22;5.498.423
16.06.1999;5331.38;5.862.086
17.06.1999;5405.61;6.459.076
18.06.1999;5416.42;8.324.566
21.06.1999;5366.28;7.118.341
22.06.1999;5471.7;5.940.995
23.06.1999;5436.72;7.030.214
24.06.1999;5412.37;4.313.505
25.06.1999;5318.89;7.552.179
28.06.1999;5319.88;10.540.378
29.06.1999;5370.01;8.393.261
30.06.1999;5375.42;6.249.293
01.07.1999;5428.34;7.162.366
02.07.1999;5489.88;5.622.533
05.07.1999;5533.2;7.978.741
06.07.1999;5632.18;6.731.767
07.07.1999;5606.71;5.231.476
08.07.1999;5601.87;5.404.560
09.07.1999;5598.51;9.514.065
12.07.1999;5662.07;6.481.678
13.07.1999;5646.34;8.352.773
14.07.1999;5579.49;8.392.672
15.07.1999;5608.38;7.916.214
16.07.1999;5644.85;7.207.094
19.07.1999;5632.99;6.810.808
20.07.1999;5621.06;7.557.616
21.07.1999;5461.94;9.933.976
22.07.1999;5417.11;9.323.487
23.07.1999;5349.04;7.702.540
26.07.1999;5318.26;9.534.965
27.07.1999;5196.71;8.198.654
28.07.1999;5267.54;9.943.350
29.07.1999;5235.66;8.062.484
30.07.1999;5050.55;10.064.392
02.08.1999;5088.65;9.706.211
03.08.1999;5105.01;8.490.710
04.08.1999;5097.69;14.346.486
05.08.1999;5094.48;17.468.505
06.08.1999;5013.38;11.458.053
09.08.1999;5001.33;7.796.213
10.08.1999;5089.83;7.228.313
11.08.1999;5013.71;5.066.753
12.08.1999;5073.28;9.527.885
13.08.1999;5111.02;6.456.418
16.08.1999;5241.57;5.142.706
17.08.1999;5256.85;6.336.943
18.08.1999;5272.58;6.438.803
19.08.1999;5213.21;6.448.213
20.08.1999;5200.24;7.160.154
23.08.1999;5267.29;7.569.053
24.08.1999;5328.73;6.984.065
25.08.1999;5321.41;7.052.469
26.08.1999;5433.94;9.527.761
27.08.1999;5368.19;8.186.816
30.08.1999;5414.42;4.894.369
31.08.1999;5346.83;6.322.066
01.09.1999;5286.58;6.526.022
02.09.1999;5337.62;7.164.319
03.09.1999;5202.54;5.059.490
06.09.1999;5343.7;5.227.385
07.09.1999;5397.48;6.312.547
08.09.1999;5387.43;5.997.639
09.09.1999;5397.45;7.347.493
10.09.1999;5438.64;9.759.024
13.09.1999;5489.6;6.827.491
14.09.1999;5457.27;7.645.603
15.09.1999;5385.42;7.467.633
16.09.1999;5356.43;9.467.791
17.09.1999;5331.52;24.111.120
20.09.1999;5327.84;7.479.983
21.09.1999;5378.91;8.204.671
22.09.1999;5236.53;6.284.306
23.09.1999;5256.43;7.148.153
24.09.1999;5220.96;10.052.842
27.09.1999;5207.66;5.595.422
28.09.1999;5254.51;5.928.871
29.09.1999;5157.17;8.565.521
30.09.1999;5127.11;9.782.606
01.10.1999;5166.57;7.067.808
04.10.1999;5134.97;4.856.603
05.10.1999;5245.83;7.563.986
06.10.1999;5288.18;6.466.673
07.10.1999;5395.32;7.255.450
08.10.1999;5409.44;8.086.197
11.10.1999;5453.08;6.247.746
12.10.1999;5409.24;5.547.370
13.10.1999;5315.57;5.410.730
14.10.1999;5270.53;5.340.960
15.10.1999;5211.66;7.525.813
18.10.1999;5160.8;6.300.039
19.10.1999;5172.37;6.169.406
20.10.1999;5291.07;6.262.222
21.10.1999;5290.19;5.055.952
22.10.1999;5272.62;8.249.024
25.10.1999;5356.7;5.584.635
26.10.1999;5306.71;4.733.573
27.10.1999;5356.71;5.029.119
28.10.1999;5360.58;8.258.872
29.10.1999;5506.39;10.235.933
01.11.1999;5518.74;2.889.070
02.11.1999;5524.42;6.811.350
03.11.1999;5532.06;11.956.269
04.11.1999;5568.92;11.707.786
05.11.1999;5639.88;9.356.501
08.11.1999;5628.74;5.832.645
09.11.1999;5654.33;7.873.061
10.11.1999;5685.5;7.513.115
11.11.1999;5714.48;10.005.225
12.11.1999;5789.5;10.466.804
15.11.1999;5792.45;7.446.164
16.11.1999;5849.56;10.550.548
17.11.1999;5912.4;11.343.400
18.11.1999;5870.67;10.506.433
19.11.1999;5955.76;12.483.803
22.11.1999;5951.7;8.001.000
23.11.1999;5822.95;8.128.583
24.11.1999;5815.09;6.983.544
25.11.1999;5812.81;8.330.629
26.11.1999;5964.97;7.610.616
29.11.1999;5953.78;9.325.420
30.11.1999;5875.49;10.930.159
01.12.1999;5891.27;12.663.255
02.12.1999;5933.00;10.273.762
03.12.1999;5942.09;10.653.125
06.12.1999;6126.72;10.575.897
07.12.1999;6141.69;8.264.448
08.12.1999;6135.27;7.570.635
09.12.1999;6100.73;8.508.435
10.12.1999;6121.68;8.169.973
13.12.1999;6106.21;9.566.200
14.12.1999;6129.31;13.306.399
15.12.1999;6191.76;16.792.969
16.12.1999;6228.93;16.379.413
17.12.1999;6342.92;16.303.623
20.12.1999;6358.48;9.898.897
21.12.1999;6372.79;9.488.461
22.12.1999;6431.51;8.207.603
23.12.1999;6503.67;10.611.427
24.12.1999;6503.67;0
27.12.1999;6784.37;10.873.193
28.12.1999;6839.03;7.632.516
29.12.1999;6845.37;6.449.351
30.12.1999;6858.4;47.766.954
31.12.1999;6858.4;0
03.01.2000;6961.72;11.777.968
04.01.2000;6747.24;14.447.516
05.01.2000;6585.85;14.389.579
06.01.2000;6501.45;9.244.295
07.01.2000;6489.94;12.389.569
10.01.2000;6785.47;9.942.204
11.01.2000;6926.04;11.789.617
12.01.2000;6878.92;7.541.521
13.01.2000;6913.13;9.984.391
14.01.2000;6960.29;10.550.760
17.01.2000;7177.48;11.131.179
18.01.2000;7262.21;10.347.361
19.01.2000;7065.31;10.681.863
20.01.2000;7095.98;8.158.351
21.01.2000;7103.7;9.238.170
24.01.2000;6987.59;7.607.149
25.01.2000;6928.08;10.695.009
26.01.2000;6838.05;12.299.163
27.01.2000;6983.42;12.139.816
28.01.2000;7128.01;9.969.667
31.01.2000;7054.24;9.427.674
01.02.2000;6841.12;13.207.488
02.02.2000;7063.57;11.631.054
03.02.2000;7175.87;13.800.682
04.02.2000;7355.69;11.877.644
07.02.2000;7450.79;11.163.498
08.02.2000;7295.61;11.805.850
09.02.2000;7566.68;13.818.294
10.02.2000;7617.07;11.702.582
11.02.2000;7724.36;14.536.635
14.02.2000;7569.01;9.228.332
15.02.2000;7636.41;10.952.589
16.02.2000;7401.26;13.120.250
17.02.2000;7478.32;11.665.573
18.02.2000;7584.39;12.011.073
21.02.2000;7568.34;8.321.407
22.02.2000;7580.38;11.599.805
23.02.2000;7619.83;12.326.857
24.02.2000;7696.92;10.319.368
25.02.2000;7668.7;8.342.157
28.02.2000;7732.9;9.801.916
29.02.2000;7590.9;8.521.494
01.03.2000;7645.3;12.247.888
02.03.2000;7720.9;9.275.833
03.03.2000;7952.28;9.756.182
06.03.2000;7960.09;8.837.525
07.03.2000;7971.23;10.731.928
08.03.2000;8069.98;10.605.693
09.03.2000;7984.21;10.169.036
10.03.2000;7952.51;9.522.058
13.03.2000;7977.06;11.436.495
14.03.2000;7695.79;16.122.962
15.03.2000;7633.2;14.740.106
16.03.2000;7416.64;15.711.718
17.03.2000;7594.99;66.936.457
20.03.2000;7716.24;12.833.316
21.03.2000;7865.48;12.425.183
22.03.2000;7827.56;14.846.123
23.03.2000;7803.69;11.211.306
24.03.2000;7706.5;11.106.348
27.03.2000;7932.71;9.281.187
28.03.2000;7891.15;10.564.350
29.03.2000;7930.82;9.878.085
30.03.2000;7834.56;9.047.241
31.03.2000;7649.88;8.410.602
03.04.2000;7404.37;8.927.501
04.04.2000;7431.42;8.902.350
05.04.2000;7502.09;12.563.012
06.04.2000;7345.01;8.803.730
07.04.2000;7470.39;7.720.893
10.04.2000;7534.91;6.049.600
11.04.2000;7513.12;7.841.958
12.04.2000;7438.26;7.942.682
13.04.2000;7421.06;7.331.667
14.04.2000;7413.22;7.586.121
17.04.2000;7166.2;11.285.221
18.04.2000;7186.18;8.442.658
19.04.2000;7204.33;7.848.603
20.04.2000;7216.22;8.884.598
21.04.2000;7216.22;0
24.04.2000;7216.22;0
25.04.2000;7164.15;8.416.412
26.04.2000;7293.1;7.942.494
27.04.2000;7386.61;11.840.476
28.04.2000;7223.27;10.190.945
01.05.2000;7223.27;0
02.05.2000;7407.53;6.656.011
03.05.2000;7547.91;5.639.188
04.05.2000;7388.68;9.284.825
05.05.2000;7391.62;8.274.413
08.05.2000;7532.97;9.560.222
09.05.2000;7407.89;7.261.911
10.05.2000;7273.56;15.272.971
11.05.2000;7111.28;13.920.585
12.05.2000;7269.87;8.668.701
15.05.2000;7266.08;12.817.743
16.05.2000;7203.58;8.128.176
17.05.2000;7370.18;11.726.213
18.05.2000;7214.5;20.381.768
19.05.2000;7182.46;11.190.007
22.05.2000;6983.46;7.255.790
23.05.2000;6918.93;5.641.185
24.05.2000;6920.14;7.681.675
25.05.2000;6846.37;7.102.378
26.05.2000;6969.01;6.770.328
29.05.2000;6956.14;3.815.287
30.05.2000;7024.6;6.649.082
31.05.2000;7127.26;11.245.428
01.06.2000;7117.57;3.640.192
02.06.2000;7286.19;9.918.507
05.06.2000;7456.22;7.137.265
06.06.2000;7404.78;10.675.960
07.06.2000;7363.66;8.737.571
08.06.2000;7293.74;7.692.356
09.06.2000;7246.46;5.933.047
12.06.2000;7251.29;819.613
13.06.2000;7222.77;6.284.887
14.06.2000;7292.77;9.606.028
15.06.2000;7347.75;11.358.712
16.06.2000;7344.44;38.239.656
19.06.2000;7134.17;12.891.070
20.06.2000;7207.59;8.597.697
21.06.2000;7227.05;7.524.727
22.06.2000;7112.15;4.393.673
23.06.2000;7056.82;7.703.402
26.06.2000;6986.89;7.798.036
27.06.2000;7029.55;7.665.312
28.06.2000;7050.84;7.271.746
29.06.2000;7055.42;7.586.218
30.06.2000;6882.94;7.269.810
03.07.2000;6912.97;6.502.853
04.07.2000;6958.4;6.243.606
05.07.2000;6946.73;7.359.030
06.07.2000;6947.21;7.732.203
07.07.2000;6957.01;6.521.606
10.07.2000;7052.68;6.485.298
11.07.2000;7068.09;6.671.955
12.07.2000;7015.84;11.290.296
13.07.2000;7073.81;8.359.521
14.07.2000;7193.23;10.171.147
17.07.2000;7320.1;7.490.217
18.07.2000;7417.02;10.395.338
19.07.2000;7406.24;7.508.042
20.07.2000;7364.64;7.006.352
21.07.2000;7481.19;7.744.323
24.07.2000;7377.98;8.073.245
25.07.2000;7323.24;10.312.855
26.07.2000;7330.14;7.370.667
27.07.2000;7291.14;6.640.200
28.07.2000;7188.63;7.640.302
31.07.2000;7135.39;8.409.772
01.08.2000;7194.03;6.178.038
02.08.2000;7151.5;5.936.173
03.08.2000;7113.08;8.883.012
04.08.2000;7040.25;7.708.093
07.08.2000;7020.65;7.215.522
08.08.2000;7110.47;22.913.931
09.08.2000;7129.7;17.641.976
10.08.2000;7228.7;8.741.640
11.08.2000;7289.26;7.144.657
14.08.2000;7323.87;5.579.532
15.08.2000;7336.73;5.221.135
16.08.2000;7314.57;8.364.501
17.08.2000;7320.69;9.571.166
18.08.2000;7286.32;6.707.221
21.08.2000;7233.74;6.361.262
22.08.2000;7208.39;8.393.053
23.08.2000;7257.34;6.920.211
24.08.2000;7233.78;6.604.073
25.08.2000;7232.37;7.153.767
28.08.2000;7320.93;6.862.661
29.08.2000;7342.04;6.040.370
30.08.2000;7292.46;6.058.657
31.08.2000;7191.00;7.352.637
01.09.2000;7221.41;7.536.912
04.09.2000;7355.74;6.458.730
05.09.2000;7448.08;8.168.867
06.09.2000;7397.05;6.662.955
07.09.2000;7327.66;7.404.147
08.09.2000;7373.9;9.604.286
11.09.2000;7267.68;5.360.062
12.09.2000;7213.18;8.945.435
13.09.2000;7134.56;6.821.546
14.09.2000;7010.7;8.191.344
15.09.2000;7048.88;20.802.986
18.09.2000;6959.93;7.280.191
19.09.2000;6865.87;9.595.667
20.09.2000;6953.25;7.131.740
21.09.2000;6774.26;12.446.913
22.09.2000;6677.83;13.359.525
25.09.2000;6739.28;6.170.830
26.09.2000;6779.81;6.156.937
27.09.2000;6761.93;6.097.838
28.09.2000;6809.59;6.179.505
29.09.2000;6835.13;6.483.563
02.10.2000;6800.07;6.389.073
03.10.2000;6800.07;0
04.10.2000;6857.48;10.079.593
05.10.2000;6819.12;7.973.810
06.10.2000;6895.71;9.382.982
09.10.2000;6776.04;6.853.821
10.10.2000;6683.69;6.623.237
11.10.2000;6668.94;9.612.138
12.10.2000;6569.86;9.102.808
13.10.2000;6452.11;9.809.190
16.10.2000;6668.12;7.073.248
17.10.2000;6622.01;8.182.380
18.10.2000;6523.75;7.587.796
19.10.2000;6489.85;8.982.217
20.10.2000;6616.76;10.603.581
23.10.2000;6614.18;31.512.938
24.10.2000;6617.73;42.945.793
25.10.2000;6794.48;37.045.913
26.10.2000;6749.01;38.901.623
27.10.2000;6768.87;43.245.497
30.10.2000;6921.33;73.025.170
31.10.2000;6928.69;135.699.318
01.11.2000;7093.84;87.829.662
02.11.2000;7067.7;47.778.086
03.11.2000;7128.27;37.534.257
06.11.2000;7139.94;45.132.396
07.11.2000;7139.94;46.568.769
08.11.2000;7075.82;46.494.751
09.11.2000;7005.2;48.301.309
10.11.2000;6962.94;44.694.985
13.11.2000;6839.98;36.762.052
14.11.2000;6740.64;46.612.690
15.11.2000;6976.16;39.721.160
16.11.2000;6950.94;44.692.644
17.11.2000;6824.00;3.931.163
20.11.2000;6755.23;33.667.279
21.11.2000;6594.88;83.730.487
22.11.2000;6669.75;64.119.362
23.11.2000;6508.53;48.937.804
24.11.2000;6607.98;65.422.519
27.11.2000;6665.25;46.048.457
28.11.2000;6696.71;44.119.392
29.11.2000;6609.76;46.702.689
30.11.2000;6598.07;50.561.719
01.12.2000;6379.26;75.510.560
04.12.2000;6507.64;38.282.566
05.12.2000;6412.15;60.463.697
06.12.2000;6641.51;192.473.492
07.12.2000;6621.61;60.764.145
08.12.2000;6567.99;79.016.031
11.12.2000;6702.25;64.128.966
12.12.2000;6781.62;65.379.048
13.12.2000;6741.59;59.582.165
14.12.2000;6617.46;81.010.179
